diagram_id,model,main_category,subcategory,extraction_success,extraction_time_ms,prompt_tokens,completion_tokens,evaluation_time_ms,overall_score,overall_pass,angle_labels_matches_arcs_passed,angle_labels_matches_arcs_message,diagram_fully_in_canvas_passed,diagram_fully_in_canvas_message,labels_associated_with_elements_passed,labels_associated_with_elements_message,diagram_elements_dont_problematically_overlap_passed,diagram_elements_dont_problematically_overlap_message,diagram_elements_are_readable_size_passed,diagram_elements_are_readable_size_message,shape_outlines_are_closed_passed,shape_outlines_are_closed_message,core_mathematical_properties_of_shapes_correct_passed,core_mathematical_properties_of_shapes_correct_message,labeled_lengths_areas_match_proportions_passed,labeled_lengths_areas_match_proportions_message,schema_validation_passed,schema_validation_message
127,gpt-4.1-mini,2d shapes,rectangle,True,6078.953374992125,3078,305,5.508957998245023,0.8571428571428571,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (2 total): Label '3' -> shape_edge (polygon) (distance=3.6pt); Label '2' -> segment (distance=3.6pt) (ties noted: Numeric label '3' ties edges (difference=0.0pt); Numeric label '2' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=3) vs ((no id), label=2) → rel. error 0.556",,
128,gpt-4.1-mini,2d shapes,rectangle,True,507237.66704200534,3339,539,29.233499997644685,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (10 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape); Label 'D' -> shape (polygon) (inside shape); Label 'ABCD' -> segment (distance=14.2pt); Label 'W' -> shape (polygon) (inside shape); Label 'X' -> shape (polygon) (inside shape); Label 'Y' -> shape (polygon) (inside shape); Label 'Z' -> shape (polygon) (inside shape); Label 'WXYZ' -> segment (distance=14.2pt),True,No problematic overlaps detected,True,All elements >= 3.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
129,gpt-4.1-mini,2d shapes,rectangle,True,6728.3971670112805,3282,312,18.421000000671484,0.7142857142857143,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (9 total): Label 'Rectangle 1' -> segment (distance=0.0pt); Label 'Rectangle 2' -> segment (distance=0.0pt); Label 'Rectangle 3' -> segment (distance=0.0pt); Label '3 units' -> shape_edge (polygon) (distance=0.0pt); Label '2 units' -> shape_edge (polygon) (distance=0.0pt); Label '1 unit' -> segment (distance=0.0pt); Label '1 unit' -> shape_edge (polygon) (distance=0.0pt); Label '2 units' -> segment (distance=0.0pt); Label '2 units' -> shape_edge (polygon) (distance=0.0pt) (ties noted: Numeric label 'Rectangle 1' ties edges (difference=0.0pt); Numeric label 'Rectangle 3' ties edges (difference=0.0pt) (+1 more ties)),False,Nodes 'Rectangle 1' and '2 units' overlap (22.7 pt²); Nodes 'Rectangle 3' and '1 unit' overlap (22.7 pt²); Node 'Rectangle 1' sits directly on top of a diagram edge (+2 more),True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=1) vs ((no id), label=2) → rel. error 1.000; Length proportion mismatch: ((no id), label=1) vs ((no id), label=3) → rel. error 4.000; Length proportion mismatch: ((no id), label=1) vs ((no id), label=3) → rel. error 0.500 (+30 more)",,
130,gpt-4.1-mini,2d shapes,rectangle,True,2662.970208999468,3030,141,10.283791008987464,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label '3' -> shape_edge (polygon) (distance=4.1pt); Label '2' -> shape_edge (polygon) (distance=4.9pt); Label '9' -> shape_edge (polygon) (distance=4.1pt); Label '6' -> shape_edge (polygon) (distance=4.9pt),True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,Not enough labeled pairs to compare proportions,,
131,gpt-4.1-mini,2d shapes,rectangle,True,3079.253542004153,2958,141,10.629500000504777,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (1 total): Label 'Rug A' -> segment (distance=19.9pt) (ties noted: Text label 'Rug A' ties elements (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
132,gpt-4.1-mini,2d shapes,rectangle,True,6141.153333999682,3130,345,6.8880830076523125,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
133,gpt-4.1-mini,2d shapes,rectangle,True,4061.301292007556,2984,172,2.7639159961836413,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
134,gpt-4.1-mini,2d shapes,rectangle,True,2328.867917007301,2951,81,1.9103340018773451,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
135,gpt-4.1-mini,2d shapes,rectangle,True,2414.279250006075,2975,133,14.296334004029632,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label '6 units' -> segment (distance=0.0pt); Label '4 units' -> segment (distance=0.0pt); Label '6 units' -> segment (distance=0.0pt); Label '4 units' -> segment (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
136,gpt-4.1-mini,2d shapes,rectangle,True,6608.747834005044,3273,334,2.966959000332281,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
137,gpt-4.1-mini,2d shapes,rectangle,True,5511.164125011419,3338,389,6.531457998789847,0.6666666666666666,False,N/A,No angle indicators to check,False,"shapes bbox ((271.0, 18.1) to (379.4, 180.7)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,False,Elements below readability threshold 1.6pt: line segment (0.0pt); line segment (0.0pt); line segment (0.0pt) (+3 more),True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
138,gpt-4.1-mini,2d shapes,rectangle,True,5366.576792002888,3207,309,16.693707992089912,0.8571428571428571,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (12 total): Label '1' -> segment (distance=11.4pt); Label '2' -> segment (distance=11.4pt); Label '3' -> segment (distance=11.4pt); Label '4' -> segment (distance=11.4pt); Label '5' -> segment (distance=11.4pt); Label '6' -> segment (distance=11.4pt); Label '7' -> segment (distance=11.4pt); Label '8' -> segment (distance=11.4pt); Label '9' -> segment (distance=11.4pt); Label '10' -> segment (distance=9.9pt); Label '11' -> segment (distance=9.9pt); Label '12' -> segment (distance=9.9pt) (ties noted: Numeric label '1' ties edges (difference=0.0pt); Numeric label '2' ties edges (difference=0.0pt) (+10 more ties)),True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Area proportion mismatch: ((no id), label=1) vs ((no id), label=2) → rel. error 1.000; Area proportion mismatch: ((no id), label=1) vs ((no id), label=3) → rel. error 2.000; Area proportion mismatch: ((no id), label=1) vs ((no id), label=4) → rel. error 3.000 (+63 more)",,
139,gpt-4.1-mini,2d shapes,rectangle,True,11591.944500003592,3512,652,23.418291995767504,0.7142857142857143,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (11 total): Label '2 units' -> segment (distance=3.6pt); Label '3 units' -> segment (distance=0.6pt); Label 'Original Rectangle' -> segment (distance=7.2pt); Label 'Area = 6' -> segment (distance=0.0pt); Label '4 units' -> segment (distance=3.6pt); Label '6 units' -> shape_edge (polygon) (distance=0.6pt); Label 'Scaled Rectangle' -> segment (distance=7.2pt); Label 'Area = 24' -> segment (distance=0.0pt); Label 'Length: 2 × 2 = 4 units' -> shape_edge (polygon) (distance=54.4pt); Label 'Width: 3 × 2 = 6 units' -> shape_edge (polygon) (distance=64.2pt); Label 'Area: 6 × 2^2 = 24 square units' -> shape_edge (polygon) (distance=62.9pt) (ties noted: Numeric label '2 units' ties edges (difference=0.0pt); Numeric label '3 units' ties edges (difference=0.0pt) (+3 more ties)),False,Node 'Area = 6' sits directly on top of a diagram edge; Node 'Area = 24' sits directly on top of a diagram edge,True,All elements >= 2.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=2) vs ((no id), label=3) → rel. error 1.250; Length proportion mismatch: ((no id), label=2) vs ((no id), label=6) → rel. error 2.000; Length proportion mismatch: ((no id), label=2) vs ((no id), label=6) → rel. error 1.250 (+29 more)",,
140,gpt-4.1-mini,2d shapes,rectangle,True,2994.788416996016,2968,156,3.075041007832624,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
141,gpt-4.1-mini,2d shapes,rectangle,True,4171.105250003166,3190,295,6.710208006552421,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
142,gpt-4.1-mini,2d shapes,rectangle,True,5388.398208000581,3090,217,6.316875005722977,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (7 total): Label '3' -> rectangle_edge (distance=0.0pt); Label '2' -> rectangle_edge (distance=0.0pt); Label 'Original Rectangle' -> rectangle (distance=14.5pt); Label '6' -> rectangle_edge (distance=0.0pt); Label '4' -> rectangle_edge (distance=0.0pt); Label 'Scaled Copy' -> rectangle (distance=14.5pt); Label 'Scale factor: 2' -> rectangle_edge (distance=54.8pt),True,No problematic overlaps detected,True,All elements >= 3.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,Not enough labeled pairs to compare proportions,,
143,gpt-4.1-mini,2d shapes,rectangle,True,4578.028708012425,3296,295,13.644958002259955,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (8 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape); Label 'D' -> shape (polygon) (inside shape); Label 'W' -> shape (polygon) (inside shape); Label 'X' -> shape (polygon) (inside shape); Label 'Y' -> shape (polygon) (inside shape); Label 'Z' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
144,gpt-4.1-mini,2d shapes,rectangle,True,9250.017375001335,2996,318,15.591250004945323,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
145,gpt-4.1-mini,2d shapes,rectangle,True,1453.4066669875756,2920,44,0.6912090029800311,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
146,gpt-4.1-mini,2d shapes,rectangle,True,1405.0222499936353,2920,51,1.0993330070050433,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
147,gpt-4.1-mini,2d shapes,rectangle,False,2610.5124580062693,3055,174,10.020207992056385,0.8571428571428571,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label '5' -> shape_edge (shape2D) (distance=7.2pt); Label '3' -> shape_edge (shape2D) (distance=7.2pt); Label '2' -> shape_edge (shape2D) (distance=7.2pt); Label '4' -> shape_edge (shape2D) (distance=7.2pt),True,No problematic overlaps detected,True,All elements >= 1.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,Not enough labeled pairs to compare proportions,False,"Schema validation failed: 2 validation errors for TikzIR
shapes.0
  Input tag 'shape2D' found using 'type' does not match any of the expected tags: 'triangle', 'polygon', '3D-part', 'Ucube' [type=union_tag_invalid, input_value={'type': 'shape2D', 'vert...rue, 'fill': 'LBlue!30'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/union_tag_invalid
shapes.1
  Input tag 'shape2D' found using 'type' does not match any of the expected tags: 'triangle', 'polygon', '3D-part', 'Ucube' [type=union_tag_invalid, input_value={'type': 'shape2D', 'vert...rue, 'fill': 'LBlue!50'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/union_tag_invalid"
148,gpt-4.1-mini,2d shapes,rectangle,True,3806.7072090052534,3160,220,12.448082998162135,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (8 total): Label 'a' -> rectangle (inside shape); Label 'b' -> rectangle (inside shape); Label 'a' -> rectangle (inside shape); Label 'b' -> rectangle (inside shape); Label 'a^2' -> segment (distance=27.4pt); Label 'ab' -> rectangle (inside shape); Label 'ab' -> rectangle (inside shape); Label 'b^2' -> rectangle_edge (distance=44.1pt) (ties noted: Numeric label 'a^2' ties edges (difference=0.0pt); Numeric label 'b^2' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
149,gpt-4.1-mini,2d shapes,rectangle,True,4258.011166995857,3032,201,6.642457999987528,0.8571428571428571,False,N/A,No angle indicators to check,False,"node bbox ((-32.1, 29.5) to (-6.5, 35.5)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (2 total): Label '12 units' -> segment (distance=6.5pt); Label '3 units' -> segment (distance=6.5pt) (ties noted: Numeric label '12 units' ties edges (difference=0.0pt); Numeric label '3 units' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
150,gpt-4.1-mini,2d shapes,rectangle,True,3238.4005839994643,3174,252,11.86866698844824,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (1 total): Label 'L-shaped Composite Figure' -> segment (distance=4.9pt) (ties noted: Text label 'L-shaped Composite Figure' ties elements (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
